Año,Delito,id_barrio,Barrio,Total delitos,Ratio
2017,RAPIÑA,14,CARRASCO,123,816.5161975570898
2017,RAPIÑA,15,CARRASCO NORTE,124,935.213817029942
2017,RAPIÑA,36,"CASABO, PAJAS BLANCAS",431,1443.7409975546846
2017,RAPIÑA,30,CASAVALLE,695,2286.184210526316
2017,RAPIÑA,26,"CASTRO, P. CASTELLANOS",137,1015.7176749703441
2017,RAPIÑA,2,CENTRO,204,858.4413398417776
2017,RAPIÑA,27,CERRITO,198,1236.958830511651
2017,RAPIÑA,35,CERRO,669,2457.661364387789
2017,RAPIÑA,1,CIUDAD VIEJA,62,447.7180820335066
2017,RAPIÑA,59,COLON CENTRO Y NOROESTE,473,1729.4965080990164
2017,RAPIÑA,58,"COLON SURESTE, ABAYUBA",162,1108.2227390887947
2017,RAPIÑA,53,CONCILIACION,318,1600.4831647289748
2017,RAPIÑA,4,CORDON,269,597.9903965854526
2017,RAPIÑA,18,FLOR DE MAROÑAS,306,1780.8298900075656
2017,RAPIÑA,22,ITUZAINGO,156,1223.049784398275
2017,RAPIÑA,44,JACINTO VERA,99,1184.91921005386
2017,RAPIÑA,21,JARDINES DEL HIPODROMO,192,987.1972852074657
2017,RAPIÑA,47,LA BLANQUEADA,75,768.3638971416863
2017,RAPIÑA,49,LA COMERCIAL,60,530.3164221318721
2017,RAPIÑA,45,LA FIGURITA,68,668.3703558089247
2017,RAPIÑA,37,"LA PALOMA, TOMKINSON",726,1866.7558046848887
2017,RAPIÑA,38,LA TEJA,263,1410.5658353445963
2017,RAPIÑA,46,LARRAÑAGA,161,854.156719189347
2017,RAPIÑA,28,LAS ACACIAS,381,1934.5011424219347
2017,RAPIÑA,19,LAS CANTERAS,235,1075.9087995604798
2017,RAPIÑA,60,"LEZICA, MELILLA",205,1189.0951276102087
2017,RAPIÑA,11,MALVIN,243,820.3916272788657
2017,RAPIÑA,12,MALVIN NORTE,268,1543.956677036525
2017,RAPIÑA,62,MANGA,250,1283.6311357568288
2017,RAPIÑA,32,"MANGA, TOLEDO CHICO",260,954.5487921286438
2017,RAPIÑA,17,"MAROÑAS, PARQUE GUARANI",277,1333.2691567192915
2017,RAPIÑA,25,"MERCADO MODELO, BOLIVAR",221,1411.5092290988057
2017,RAPIÑA,55,NUEVO PARIS,456,1522.7409336806252
2017,RAPIÑA,5,PALERMO,51,397.1034804952114
2017,RAPIÑA,6,PARQUE RODO,145,1111.6222017785956
2017,RAPIÑA,57,PASO DE LA ARENA,374,1408.1325301204818
2017,RAPIÑA,33,PASO DE LAS DURANAS,217,1779.8556430446192
2017,RAPIÑA,34,"PEÑAROL, LAVALLEJA",375,1159.8416429543486
2017,RAPIÑA,31,PIEDRAS BLANCAS,323,1533.130814505411
2017,RAPIÑA,8,POCITOS,305,433.3802236526138
2017,RAPIÑA,10,"PQUE. BATLLE, V. DOLORES",266,886.1940298507462
2017,RAPIÑA,39,"PRADO, NUEVA SAVONA",268,1375.9819274015506
2017,RAPIÑA,20,"PTA. RIELES, BELLA ITALIA",535,2226.3836870578443
2017,RAPIÑA,7,PUNTA CARRETAS,208,828.4542159557095
2017,RAPIÑA,13,PUNTA GORDA,90,650.00722230247
2017,RAPIÑA,42,REDUCTO,57,423.5713754923089
2017,RAPIÑA,52,SAYAGO,214,1527.5894068099078
2017,RAPIÑA,999,SIN CLASIFICAR,19,
2017,RAPIÑA,50,TRES CRUCES,143,842.4649463885943
2017,RAPIÑA,56,"TRES OMBUES, VICTORIA",223,1237.1705963938973
2017,RAPIÑA,23,UNION,742,1943.5785944416796
2017,RAPIÑA,24,VILLA ESPAÑOLA,231,1090.9606120714084
2017,RAPIÑA,61,"VILLA GARCIA, MANGA RURAL",332,1046.0316960206685
2017,RAPIÑA,48,"VILLA MUÑOZ, RETIRO",47,352.4295140971806
2017,VIOLENCIA DOMÉSTICA,41,AGUADA,190,979.9876212089953
2017,VIOLENCIA DOMÉSTICA,29,AIRES PUROS,106,710.1701728527402
2017,VIOLENCIA DOMÉSTICA,43,ATAHUALPA,35,437.0083655887127
2017,VIOLENCIA DOMÉSTICA,3,BARRIO SUR,75,527.7973258268825
2017,VIOLENCIA DOMÉSTICA,16,BAÑADOS DE CARRASCO,137,966.1495063469674
2017,VIOLENCIA DOMÉSTICA,54,BELVEDERE,241,1176.183504148365
2017,VIOLENCIA DOMÉSTICA,51,BRAZO ORIENTAL,88,536.8472425573451
2017,VIOLENCIA DOMÉSTICA,9,BUCEO,165,446.09062398615765
2017,VIOLENCIA DOMÉSTICA,40,"CAPURRO, BELLA VISTA",109,655.2055782640058
2017,VIOLENCIA DOMÉSTICA,14,CARRASCO,22,146.0435475305364
2017,VIOLENCIA DOMÉSTICA,15,CARRASCO NORTE,90,678.7842220378611
2017,VIOLENCIA DOMÉSTICA,36,"CASABO, PAJAS BLANCAS",458,1534.1841690952333
2017,VIOLENCIA DOMÉSTICA,30,CASAVALLE,569,1871.7105263157896
2017,VIOLENCIA DOMÉSTICA,26,"CASTRO, P. CASTELLANOS",97,719.1577698695137
2017,VIOLENCIA DOMÉSTICA,2,CENTRO,149,626.9988217471806
2017,VIOLENCIA DOMÉSTICA,27,CERRITO,176,1099.518960454801
2017,VIOLENCIA DOMÉSTICA,35,CERRO,447,1642.1145439182983
2017,VIOLENCIA DOMÉSTICA,1,CIUDAD VIEJA,168,1213.1715771230502
2017,VIOLENCIA DOMÉSTICA,59,COLON CENTRO Y NOROESTE,377,1378.4781893305055
2017,VIOLENCIA DOMÉSTICA,58,"COLON SURESTE, ABAYUBA",151,1032.9730469284443
2017,VIOLENCIA DOMÉSTICA,53,CONCILIACION,230,1157.5821631687552
2017,VIOLENCIA DOMÉSTICA,4,CORDON,216,480.1707273697314
2017,VIOLENCIA DOMÉSTICA,18,FLOR DE MAROÑAS,235,1367.6307978816271
2017,VIOLENCIA DOMÉSTICA,22,ITUZAINGO,165,1293.6103488827912
2017,VIOLENCIA DOMÉSTICA,44,JACINTO VERA,46,550.5685218432077
2017,VIOLENCIA DOMÉSTICA,21,JARDINES DEL HIPODROMO,326,1676.1787238418428
2017,VIOLENCIA DOMÉSTICA,47,LA BLANQUEADA,48,491.75289417067927
2017,VIOLENCIA DOMÉSTICA,49,LA COMERCIAL,53,468.44617288315357
2017,VIOLENCIA DOMÉSTICA,45,LA FIGURITA,64,629.0544525260468
2017,VIOLENCIA DOMÉSTICA,37,"LA PALOMA, TOMKINSON",643,1653.3388187498392
2017,VIOLENCIA DOMÉSTICA,38,LA TEJA,237,1271.1182622687047
2017,VIOLENCIA DOMÉSTICA,46,LARRAÑAGA,87,461.56294763647935
2017,VIOLENCIA DOMÉSTICA,28,LAS ACACIAS,234,1188.118811881188
2017,VIOLENCIA DOMÉSTICA,19,LAS CANTERAS,189,865.3053749656624
2017,VIOLENCIA DOMÉSTICA,60,"LEZICA, MELILLA",166,962.877030162413
2017,VIOLENCIA DOMÉSTICA,11,MALVIN,92,310.60094530722483
2017,VIOLENCIA DOMÉSTICA,12,MALVIN NORTE,190,1094.596151630372
2017,VIOLENCIA DOMÉSTICA,62,MANGA,251,1288.765660299856
2017,VIOLENCIA DOMÉSTICA,32,"MANGA, TOLEDO CHICO",404,1483.221969307585
2017,VIOLENCIA DOMÉSTICA,17,"MAROÑAS, PARQUE GUARANI",236,1135.9260685406239
2017,VIOLENCIA DOMÉSTICA,25,"MERCADO MODELO, BOLIVAR",118,753.6565114645207
2017,VIOLENCIA DOMÉSTICA,55,NUEVO PARIS,392,1309.0229079008882
2017,VIOLENCIA DOMÉSTICA,5,PALERMO,68,529.4713073269486
2017,VIOLENCIA DOMÉSTICA,6,PARQUE RODO,38,291.3216804661147
2017,VIOLENCIA DOMÉSTICA,57,PASO DE LA ARENA,282,1061.7469879518071
2017,VIOLENCIA DOMÉSTICA,33,PASO DE LAS DURANAS,88,721.7847769028871
2017,VIOLENCIA DOMÉSTICA,34,"PEÑAROL, LAVALLEJA",351,1085.6117778052703
2017,VIOLENCIA DOMÉSTICA,31,PIEDRAS BLANCAS,272,1291.0575280045566
2017,VIOLENCIA DOMÉSTICA,8,POCITOS,151,214.55873367719568
2017,VIOLENCIA DOMÉSTICA,10,"PQUE. BATLLE, V. DOLORES",160,533.0490405117271
2017,VIOLENCIA DOMÉSTICA,39,"PRADO, NUEVA SAVONA",122,626.3798326230939
2017,VIOLENCIA DOMÉSTICA,20,"PTA. RIELES, BELLA ITALIA",396,1647.940074906367
2017,VIOLENCIA DOMÉSTICA,7,PUNTA CARRETAS,51,203.13060102760187
2017,VIOLENCIA DOMÉSTICA,13,PUNTA GORDA,32,231.11367904087822
2017,VIOLENCIA DOMÉSTICA,42,REDUCTO,95,705.9522924871814
2017,VIOLENCIA DOMÉSTICA,52,SAYAGO,94,670.99721607538
2017,VIOLENCIA DOMÉSTICA,999,SIN CLASIFICAR,8,
2017,VIOLENCIA DOMÉSTICA,50,TRES CRUCES,86,506.6572404854483
2017,VIOLENCIA DOMÉSTICA,56,"TRES OMBUES, VICTORIA",265,1470.1803051317615
2017,VIOLENCIA DOMÉSTICA,23,UNION,381,997.9830788170888
2017,VIOLENCIA DOMÉSTICA,24,VILLA ESPAÑOLA,256,1209.0299423821668
2017,VIOLENCIA DOMÉSTICA,61,"VILLA GARCIA, MANGA RURAL",507,1597.4038249472258
2017,VIOLENCIA DOMÉSTICA,48,"VILLA MUÑOZ, RETIRO",103,772.3455308938212
2018,ABIGEATO,36,"CASABO, PAJAS BLANCAS",1,3.3497470940943956
2018,ABIGEATO,58,"COLON SURESTE, ABAYUBA",1,6.840881105486386
2018,ABIGEATO,60,"LEZICA, MELILLA",1,5.800464037122969
2018,HURTO,41,AGUADA,1166,6014.029296472045
2018,HURTO,29,AIRES PUROS,946,6337.9338067801145
2018,HURTO,43,ATAHUALPA,510,6367.836184292671
2018,HURTO,3,BARRIO SUR,785,5524.278676988036
2018,HURTO,16,BAÑADOS DE CARRASCO,396,2792.6657263751763
2018,HURTO,54,BELVEDERE,1089,5314.787701317716
2018,HURTO,51,BRAZO ORIENTAL,956,5832.113225963885
2018,HURTO,9,BUCEO,2580,6975.235211419919
2018,HURTO,40,"CAPURRO, BELLA VISTA",644,3871.122866073575
2018,HURTO,14,CARRASCO,874,5801.9118428040365
2018,HURTO,15,CARRASCO NORTE,673,5075.797571460895
2018,HURTO,36,"CASABO, PAJAS BLANCAS",542,1815.5629249991623
2018,HURTO,30,CASAVALLE,1093,3595.394736842105
2018,HURTO,26,"CASTRO, P. CASTELLANOS",509,3773.7247924080666
2018,HURTO,2,CENTRO,2305,9699.545531055379
2018,HURTO,27,CERRITO,753,4704.191916036734
2018,HURTO,35,CERRO,998,3666.287057786268
2018,HURTO,1,CIUDAD VIEJA,1271,9178.220681686886
2018,HURTO,59,COLON CENTRO Y NOROESTE,1257,4596.1461113751875
2018,HURTO,58,"COLON SURESTE, ABAYUBA",455,3112.600902996306
2018,HURTO,53,CONCILIACION,515,2591.977452312648
2018,HURTO,4,CORDON,3122,6940.245420593989
2018,HURTO,18,FLOR DE MAROÑAS,883,5138.799976721178
2018,HURTO,22,ITUZAINGO,630,4939.239513916111
2018,HURTO,44,JACINTO VERA,435,5206.463195691203
2018,HURTO,21,JARDINES DEL HIPODROMO,756,3887.0893105043965
2018,HURTO,47,LA BLANQUEADA,797,8165.147013625654
2018,HURTO,49,LA COMERCIAL,580,5126.392080608096
2018,HURTO,45,LA FIGURITA,438,4305.091409475132
2018,HURTO,37,"LA PALOMA, TOMKINSON",867,2229.3075518757555
2018,HURTO,38,LA TEJA,829,4446.232233842853
2018,HURTO,46,LARRAÑAGA,1154,6122.3407077298525
2018,HURTO,28,LAS ACACIAS,825,4188.880426504189
2018,HURTO,19,LAS CANTERAS,725,3319.293105027012
2018,HURTO,60,"LEZICA, MELILLA",863,5005.800464037123
2018,HURTO,11,MALVIN,1672,5644.834571235652
2018,HURTO,12,MALVIN NORTE,775,4464.800092176518
2018,HURTO,62,MANGA,578,2967.7551858697884
2018,HURTO,32,"MANGA, TOLEDO CHICO",697,2558.9250312064028
2018,HURTO,17,"MAROÑAS, PARQUE GUARANI",670,3224.8748556026185
2018,HURTO,25,"MERCADO MODELO, BOLIVAR",1136,7255.540652743182
2018,HURTO,55,NUEVO PARIS,1074,3586.4556201162095
2018,HURTO,5,PALERMO,755,5878.68877988009
2018,HURTO,6,PARQUE RODO,904,6930.389451088623
2018,HURTO,57,PASO DE LA ARENA,905,3407.379518072289
2018,HURTO,33,PASO DE LAS DURANAS,917,7521.325459317585
2018,HURTO,34,"PEÑAROL, LAVALLEJA",1357,4197.080291970803
2018,HURTO,31,PIEDRAS BLANCAS,927,4400.037972280235
2018,HURTO,8,POCITOS,2538,3606.2918282961764
2018,HURTO,10,"PQUE. BATLLE, V. DOLORES",2037,6786.380597014925
2018,HURTO,39,"PRADO, NUEVA SAVONA",1426,7321.456076397803
2018,HURTO,20,"PTA. RIELES, BELLA ITALIA",968,4028.2979608822307
2018,HURTO,7,PUNTA CARRETAS,1262,5026.486637192815
2018,HURTO,13,PUNTA GORDA,700,5055.611729019211
2018,HURTO,42,REDUCTO,565,4198.5583711079735
2018,HURTO,52,SAYAGO,1111,7930.6160325505025
2018,HURTO,999,SIN CLASIFICAR,102,
2018,HURTO,50,TRES CRUCES,1819,10716.389772593378
2018,HURTO,56,"TRES OMBUES, VICTORIA",672,3728.1553398058254
2018,HURTO,23,UNION,3706,9707.415459569898
2018,HURTO,24,VILLA ESPAÑOLA,817,3858.505714555587
2018,HURTO,61,"VILLA GARCIA, MANGA RURAL",899,2832.477393742714
2018,HURTO,48,"VILLA MUÑOZ, RETIRO",651,4881.5236952609475
2018,LESIONES,41,AGUADA,76,391.99504848359817
2018,LESIONES,29,AIRES PUROS,36,241.1898700254589
2018,LESIONES,43,ATAHUALPA,11,137.34548632788113
2018,LESIONES,3,BARRIO SUR,28,197.04433497536945
2018,LESIONES,16,BAÑADOS DE CARRASCO,114,803.9492242595205
2018,LESIONES,54,BELVEDERE,37,180.5758906783797
2018,LESIONES,51,BRAZO ORIENTAL,30,183.01610541727672
2018,LESIONES,9,BUCEO,72,194.65772683032336
2018,LESIONES,40,"CAPURRO, BELLA VISTA",28,168.3096898292859
2018,LESIONES,14,CARRASCO,15,99.57514604354753
2018,LESIONES,15,CARRASCO NORTE,36,271.5136888151444
2018,LESIONES,36,"CASABO, PAJAS BLANCAS",103,345.02395069172275
2018,LESIONES,30,CASAVALLE,172,565.7894736842105
2018,LESIONES,26,"CASTRO, P. CASTELLANOS",26,192.76393831553975
2018,LESIONES,2,CENTRO,167,702.7436458508669
2018,LESIONES,27,CERRITO,66,412.31961017055045
2018,LESIONES,35,CERRO,123,451.85702215201496
2018,LESIONES,1,CIUDAD VIEJA,125,902.6574234546505
2018,LESIONES,59,COLON CENTRO Y NOROESTE,121,442.4293392811437
2018,LESIONES,58,"COLON SURESTE, ABAYUBA",37,253.11260090299632
2018,LESIONES,53,CONCILIACION,53,266.7471941214958
2018,LESIONES,4,CORDON,174,386.80419704783924
2018,LESIONES,18,FLOR DE MAROÑAS,60,349.18233137403246
2018,LESIONES,22,ITUZAINGO,54,423.3633869070953
2018,LESIONES,44,JACINTO VERA,18,215.43985637342908
2018,LESIONES,21,JARDINES DEL HIPODROMO,109,560.4401254563217
2018,LESIONES,47,LA BLANQUEADA,23,235.63159512345047
2018,LESIONES,49,LA COMERCIAL,17,150.25631960403038
2018,LESIONES,45,LA FIGURITA,22,216.23746805582857
2018,LESIONES,37,"LA PALOMA, TOMKINSON",111,285.41307757578875
2018,LESIONES,38,LA TEJA,42,225.26146419951732
2018,LESIONES,46,LARRAÑAGA,44,233.43413443684017
2018,LESIONES,28,LAS ACACIAS,63,319.8781416603199
2018,LESIONES,19,LAS CANTERAS,55,251.80844245032506
2018,LESIONES,60,"LEZICA, MELILLA",56,324.82598607888633
2018,LESIONES,11,MALVIN,29,97.90681971640782
2018,LESIONES,12,MALVIN NORTE,34,195.8751008180666
2018,LESIONES,62,MANGA,69,354.28219346888477
2018,LESIONES,32,"MANGA, TOLEDO CHICO",108,396.50488288420587
2018,LESIONES,17,"MAROÑAS, PARQUE GUARANI",53,255.1020408163265
2018,LESIONES,25,"MERCADO MODELO, BOLIVAR",59,376.82825573226035
2018,LESIONES,55,NUEVO PARIS,117,390.7032658785815
2018,LESIONES,5,PALERMO,45,350.38542396636296
2018,LESIONES,6,PARQUE RODO,26,199.32536031892056
2018,LESIONES,57,PASO DE LA ARENA,161,606.1746987951807
2018,LESIONES,33,PASO DE LAS DURANAS,25,205.0524934383202
2018,LESIONES,34,"PEÑAROL, LAVALLEJA",98,303.1052826920698
2018,LESIONES,31,PIEDRAS BLANCAS,96,455.6673628251376
2018,LESIONES,8,POCITOS,51,72.46685706978131
2018,LESIONES,10,"PQUE. BATLLE, V. DOLORES",60,199.89339019189765
2018,LESIONES,39,"PRADO, NUEVA SAVONA",73,374.8010473892283
2018,LESIONES,20,"PTA. RIELES, BELLA ITALIA",128,532.6674989596338
2018,LESIONES,7,PUNTA CARRETAS,50,199.14764806627633
2018,LESIONES,13,PUNTA GORDA,18,130.001444460494
2018,LESIONES,42,REDUCTO,39,289.81199375789555
2018,LESIONES,52,SAYAGO,39,278.39246198872155
2018,LESIONES,999,SIN CLASIFICAR,1,
2018,LESIONES,50,TRES CRUCES,85,500.7658772239896
2018,LESIONES,56,"TRES OMBUES, VICTORIA",66,366.15811373092924
2018,LESIONES,23,UNION,145,379.8098331456112
2018,LESIONES,24,VILLA ESPAÑOLA,57,269.19807310852934
2018,LESIONES,61,"VILLA GARCIA, MANGA RURAL",145,456.8511925391474
2018,LESIONES,48,"VILLA MUÑOZ, RETIRO",36,269.9460107978404
2018,RAPIÑA,41,AGUADA,201,1036.7237466474107
2018,RAPIÑA,29,AIRES PUROS,167,1118.8530081736567
2018,RAPIÑA,43,ATAHUALPA,129,1610.6879760269696
2018,RAPIÑA,3,BARRIO SUR,83,584.0957072484166
2018,RAPIÑA,16,BAÑADOS DE CARRASCO,214,1509.1678420310295
2018,RAPIÑA,54,BELVEDERE,437,2132.747681795998
2018,RAPIÑA,51,BRAZO ORIENTAL,253,1543.435822352367
2018,RAPIÑA,9,BUCEO,518,1400.4542013626042
2018,RAPIÑA,40,"CAPURRO, BELLA VISTA",208,1250.3005530175521
2018,RAPIÑA,14,CARRASCO,157,1042.2198619224641
2018,RAPIÑA,15,CARRASCO NORTE,124,935.213817029942
2018,RAPIÑA,36,"CASABO, PAJAS BLANCAS",444,1487.2877097779117
2018,RAPIÑA,30,CASAVALLE,1192,3921.0526315789475
2018,RAPIÑA,26,"CASTRO, P. CASTELLANOS",165,1223.3096085409254
2018,RAPIÑA,2,CENTRO,347,1460.1918868877294
2018,RAPIÑA,27,CERRITO,281,1755.481976635222
2018,RAPIÑA,35,CERRO,649,2384.188677859006
2018,RAPIÑA,1,CIUDAD VIEJA,138,996.533795493934
2018,RAPIÑA,59,COLON CENTRO Y NOROESTE,809,2958.060623788804
2018,RAPIÑA,58,"COLON SURESTE, ABAYUBA",302,2065.9460938568886
2018,RAPIÑA,53,CONCILIACION,496,2496.351099703055
2018,RAPIÑA,4,CORDON,462,1027.0318335408144
2018,RAPIÑA,18,FLOR DE MAROÑAS,467,2717.8024791945527
2018,RAPIÑA,22,ITUZAINGO,252,1975.6958055664447
2018,RAPIÑA,44,JACINTO VERA,119,1424.296828246559
2018,RAPIÑA,21,JARDINES DEL HIPODROMO,431,2216.0522391896757
2018,RAPIÑA,47,LA BLANQUEADA,102,1044.9749001126934
2018,RAPIÑA,49,LA COMERCIAL,138,1219.7277709033056
2018,RAPIÑA,45,LA FIGURITA,77,756.8311381954
2018,RAPIÑA,37,"LA PALOMA, TOMKINSON",787,2023.6044329022138
2018,RAPIÑA,38,LA TEJA,409,2193.61759184768
2018,RAPIÑA,46,LARRAÑAGA,172,912.515252798557
2018,RAPIÑA,28,LAS ACACIAS,476,2416.857070322417
2018,RAPIÑA,19,LAS CANTERAS,444,2032.7808808717152
2018,RAPIÑA,60,"LEZICA, MELILLA",524,3039.4431554524363
2018,RAPIÑA,11,MALVIN,415,1401.080351114112
2018,RAPIÑA,12,MALVIN NORTE,433,2494.5270192418484
2018,RAPIÑA,62,MANGA,449,2305.4015198192646
2018,RAPIÑA,32,"MANGA, TOLEDO CHICO",493,1809.971363536236
2018,RAPIÑA,17,"MAROÑAS, PARQUE GUARANI",478,2300.731613400077
2018,RAPIÑA,25,"MERCADO MODELO, BOLIVAR",266,1698.9206105895125
2018,RAPIÑA,55,NUEVO PARIS,882,2945.3015427769983
2018,RAPIÑA,5,PALERMO,83,646.2664486490696
2018,RAPIÑA,6,PARQUE RODO,210,1609.935602575897
2018,RAPIÑA,57,PASO DE LA ARENA,681,2564.0060240963858
2018,RAPIÑA,33,PASO DE LAS DURANAS,343,2813.320209973753
2018,RAPIÑA,34,"PEÑAROL, LAVALLEJA",816,2523.8154150686623
2018,RAPIÑA,31,PIEDRAS BLANCAS,558,2648.5665464211124
2018,RAPIÑA,8,POCITOS,369,524.319024681359
2018,RAPIÑA,10,"PQUE. BATLLE, V. DOLORES",421,1402.5852878464818
2018,RAPIÑA,39,"PRADO, NUEVA SAVONA",388,1992.0932381783641
2018,RAPIÑA,20,"PTA. RIELES, BELLA ITALIA",732,3046.1922596754057
2018,RAPIÑA,7,PUNTA CARRETAS,330,1314.374477237424
2018,RAPIÑA,13,PUNTA GORDA,218,1574.461938465983
2018,RAPIÑA,42,REDUCTO,111,824.8495206955487
2018,RAPIÑA,52,SAYAGO,336,2398.458134056678
2018,RAPIÑA,999,SIN CLASIFICAR,7,
2018,RAPIÑA,50,TRES CRUCES,197,1160.5985625073642
2018,RAPIÑA,56,"TRES OMBUES, VICTORIA",266,1475.7281553398059
2018,RAPIÑA,23,UNION,734,1922.6235691646802
2018,RAPIÑA,24,VILLA ESPAÑOLA,354,1671.8617172003399
2018,RAPIÑA,61,"VILLA GARCIA, MANGA RURAL",648,2041.6522259680519
2018,RAPIÑA,48,"VILLA MUÑOZ, RETIRO",85,637.372525494901
2018,VIOLENCIA DOMÉSTICA,41,AGUADA,195,1005.7767691355476
2018,VIOLENCIA DOMÉSTICA,29,AIRES PUROS,92,616.3741122872839
2018,VIOLENCIA DOMÉSTICA,43,ATAHUALPA,50,624.2976651267323
2018,VIOLENCIA DOMÉSTICA,3,BARRIO SUR,88,619.2821956368755
2018,VIOLENCIA DOMÉSTICA,16,BAÑADOS DE CARRASCO,136,959.0973201692525
2018,VIOLENCIA DOMÉSTICA,54,BELVEDERE,217,1059.053196681308
2018,VIOLENCIA DOMÉSTICA,51,BRAZO ORIENTAL,99,603.9531478770132
2018,VIOLENCIA DOMÉSTICA,9,BUCEO,186,502.8657943116687
2018,VIOLENCIA DOMÉSTICA,40,"CAPURRO, BELLA VISTA",120,721.3272421255109
2018,VIOLENCIA DOMÉSTICA,14,CARRASCO,33,219.06532129580455
2018,VIOLENCIA DOMÉSTICA,15,CARRASCO NORTE,82,618.4478467456069
2018,VIOLENCIA DOMÉSTICA,36,"CASABO, PAJAS BLANCAS",407,1363.347067296419
2018,VIOLENCIA DOMÉSTICA,30,CASAVALLE,606,1993.421052631579
2018,VIOLENCIA DOMÉSTICA,26,"CASTRO, P. CASTELLANOS",123,911.9217081850534
2018,VIOLENCIA DOMÉSTICA,2,CENTRO,190,799.5286988722438
2018,VIOLENCIA DOMÉSTICA,27,CERRITO,171,1068.2826263509714
2018,VIOLENCIA DOMÉSTICA,35,CERRO,527,1936.00529003343
2018,VIOLENCIA DOMÉSTICA,1,CIUDAD VIEJA,156,1126.5164644714039
2018,VIOLENCIA DOMÉSTICA,59,COLON CENTRO Y NOROESTE,342,1250.5027606128194
2018,VIOLENCIA DOMÉSTICA,58,"COLON SURESTE, ABAYUBA",135,923.5189492406622
2018,VIOLENCIA DOMÉSTICA,53,CONCILIACION,260,1308.5711409733756
2018,VIOLENCIA DOMÉSTICA,4,CORDON,250,555.75315667793
2018,VIOLENCIA DOMÉSTICA,18,FLOR DE MAROÑAS,245,1425.8278531106328
2018,VIOLENCIA DOMÉSTICA,22,ITUZAINGO,209,1638.5731085848686
2018,VIOLENCIA DOMÉSTICA,44,JACINTO VERA,65,777.9772591262716
2018,VIOLENCIA DOMÉSTICA,21,JARDINES DEL HIPODROMO,338,1737.8785541673092
2018,VIOLENCIA DOMÉSTICA,47,LA BLANQUEADA,51,522.4874500563467
2018,VIOLENCIA DOMÉSTICA,49,LA COMERCIAL,85,751.281598020152
2018,VIOLENCIA DOMÉSTICA,45,LA FIGURITA,87,855.1208964025949
2018,VIOLENCIA DOMÉSTICA,37,"LA PALOMA, TOMKINSON",611,1571.0575711604229
2018,VIOLENCIA DOMÉSTICA,38,LA TEJA,195,1045.8567980691876
2018,VIOLENCIA DOMÉSTICA,46,LARRAÑAGA,96,509.31083877128765
2018,VIOLENCIA DOMÉSTICA,28,LAS ACACIAS,224,1137.3445036811372
2018,VIOLENCIA DOMÉSTICA,19,LAS CANTERAS,238,1089.6438055123158
2018,VIOLENCIA DOMÉSTICA,60,"LEZICA, MELILLA",138,800.4640371229698
2018,VIOLENCIA DOMÉSTICA,11,MALVIN,115,388.251181634031
2018,VIOLENCIA DOMÉSTICA,12,MALVIN NORTE,203,1169.4895725313975
2018,VIOLENCIA DOMÉSTICA,62,MANGA,263,1350.3799548161842
2018,VIOLENCIA DOMÉSTICA,32,"MANGA, TOLEDO CHICO",409,1501.5786768485204
2018,VIOLENCIA DOMÉSTICA,17,"MAROÑAS, PARQUE GUARANI",250,1203.3115132845592
2018,VIOLENCIA DOMÉSTICA,25,"MERCADO MODELO, BOLIVAR",125,798.3649485852973
2018,VIOLENCIA DOMÉSTICA,55,NUEVO PARIS,405,1352.4343818873974
2018,VIOLENCIA DOMÉSTICA,5,PALERMO,69,537.2576500817565
2018,VIOLENCIA DOMÉSTICA,6,PARQUE RODO,44,337.3198405397117
2018,VIOLENCIA DOMÉSTICA,57,PASO DE LA ARENA,262,986.44578313253
2018,VIOLENCIA DOMÉSTICA,33,PASO DE LAS DURANAS,88,721.7847769028871
2018,VIOLENCIA DOMÉSTICA,34,"PEÑAROL, LAVALLEJA",327,1011.3819126561921
2018,VIOLENCIA DOMÉSTICA,31,PIEDRAS BLANCAS,249,1181.8872223277008
2018,VIOLENCIA DOMÉSTICA,8,POCITOS,199,282.7628344487546
2018,VIOLENCIA DOMÉSTICA,10,"PQUE. BATLLE, V. DOLORES",148,493.0703624733476
2018,VIOLENCIA DOMÉSTICA,39,"PRADO, NUEVA SAVONA",121,621.2455716999539
2018,VIOLENCIA DOMÉSTICA,20,"PTA. RIELES, BELLA ITALIA",467,1943.404078235539
2018,VIOLENCIA DOMÉSTICA,7,PUNTA CARRETAS,75,298.72147209941454
2018,VIOLENCIA DOMÉSTICA,13,PUNTA GORDA,35,252.78058645096056
2018,VIOLENCIA DOMÉSTICA,42,REDUCTO,84,624.2104480939288
2018,VIOLENCIA DOMÉSTICA,52,SAYAGO,108,770.932971661075
2018,VIOLENCIA DOMÉSTICA,999,SIN CLASIFICAR,5,
2018,VIOLENCIA DOMÉSTICA,50,TRES CRUCES,108,636.2672322375398
2018,VIOLENCIA DOMÉSTICA,56,"TRES OMBUES, VICTORIA",280,1553.398058252427
2018,VIOLENCIA DOMÉSTICA,23,UNION,397,1039.8931293710873
2018,VIOLENCIA DOMÉSTICA,24,VILLA ESPAÑOLA,273,1289.3170869934827
2018,VIOLENCIA DOMÉSTICA,61,"VILLA GARCIA, MANGA RURAL",507,1597.4038249472258
2018,VIOLENCIA DOMÉSTICA,48,"VILLA MUÑOZ, RETIRO",100,749.8500299940011
2019,ABIGEATO,36,"CASABO, PAJAS BLANCAS",1,3.3497470940943956
